+--------+----------------------------------------+------------------------------------------------------------------------------------+---------------------------------------------+-----------------------------------------------------------------------------------------------------+-------------------------------------------------------------------+
| Domain | Method                                 | URI                                                                                | Name                                        | Action                                                                                              | Middleware                                                        |
+--------+----------------------------------------+------------------------------------------------------------------------------------+---------------------------------------------+-----------------------------------------------------------------------------------------------------+-------------------------------------------------------------------+
|        | GET|HEAD                               | /                                                                                  |                                             | Closure                                                                                             | web                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | DELETE                                 | api/v1/dashboard/seller/tags/{tag}                                                 | seller.tags.destroy                         | App\Http\Controllers\API\v1\Dashboard\Seller\TagController@destroy                                  | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/transactions/paginate                                      | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\TransactionController@paginate                         | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/transactions/{id}                                          | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\TransactionController@show                             | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | POST                                   | api/v1/dashboard/seller/transactions/{id}                                          | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\TransactionController@update                           | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/units/paginate                                             | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\UnitController@paginate                                | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/units/{id}                                                 | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\UnitController@show                                    | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/user-addresses                                             | seller.user-addresses.index                 | App\Http\Controllers\API\v1\Dashboard\Seller\UserAddressController@index                            | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | POST                                   | api/v1/dashboard/seller/user-addresses                                             | seller.user-addresses.store                 | App\Http\Controllers\API\v1\Dashboard\Seller\UserAddressController@store                            | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/user-addresses/{user_address}                              | seller.user-addresses.show                  | App\Http\Controllers\API\v1\Dashboard\Seller\UserAddressController@show                             | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/user-gift-carts                                            | seller.user-gift-carts.index                | App\Http\Controllers\API\v1\Dashboard\Seller\UserGiftCartController@index                           | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/user-gift-carts/{user_gift_cart}                           | seller.user-gift-carts.show                 | App\Http\Controllers\API\v1\Dashboard\Seller\UserGiftCartController@show                            | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/user-memberships                                           | seller.user-memberships.index               | App\Http\Controllers\API\v1\Dashboard\Seller\UserMemberShipController@index                         | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/user-memberships/{user_membership}                         | seller.user-memberships.show                | App\Http\Controllers\API\v1\Dashboard\Seller\UserMemberShipController@show                          | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/user-working-days                                          | seller.user-working-days.index              | App\Http\Controllers\API\v1\Dashboard\Seller\UserWorkingDayController@index                         | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | POST                                   | api/v1/dashboard/seller/user-working-days                                          | seller.user-working-days.store              | App\Http\Controllers\API\v1\Dashboard\Seller\UserWorkingDayController@store                         | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | DELETE                                 | api/v1/dashboard/seller/user-working-days/delete                                   | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\UserWorkingDayController@destroy                       | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/user-working-days/{user_working_day}                       | seller.user-working-days.show               | App\Http\Controllers\API\v1\Dashboard\Seller\UserWorkingDayController@show                          | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | PUT|PATCH                              | api/v1/dashboard/seller/user-working-days/{user_working_day}                       | seller.user-working-days.update             | App\Http\Controllers\API\v1\Dashboard\Seller\UserWorkingDayController@update                        | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | DELETE                                 | api/v1/dashboard/seller/user-working-days/{user_working_day}                       | seller.user-working-days.destroy            | App\Http\Controllers\API\v1\Dashboard\Seller\UserWorkingDayController@destroy                       | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | POST                                   | api/v1/dashboard/seller/users                                                      | seller.users.store                          | App\Http\Controllers\API\v1\Dashboard\Seller\UserController@store                                   | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/users/paginate                                             | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\UserController@paginate                                | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | PUT|PATCH                              | api/v1/dashboard/seller/users/{user}                                               | seller.users.update                         | App\Http\Controllers\API\v1\Dashboard\Seller\UserController@update                                  | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/users/{uuid}                                               | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\UserController@show                                    | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | POST                                   | api/v1/dashboard/seller/users/{uuid}/change/status                                 | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\UserController@setUserActive                           | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/user/address/get-active                                           | user.                                       | App\Http\Controllers\API\v1\Dashboard\User\UserAddressController@getActive                          | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        | POST                                   | api/v1/dashboard/user/address/set-active/{id}                                      | user.                                       | App\Http\Controllers\API\v1\Dashboard\User\UserAddressController@setActive                          | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
